id_arete;parent;lstpoints;highway;nom;surface
370039830-5;370039830;[8870131919, 8870122838, 8870131927, 8870115616];pedestrian;Quai Augustin Chaho;paving_stones
370039830-6;370039830;[8870115616, 3737650700, 8870115613];pedestrian;Quai Augustin Chaho;paving_stones
370039830-7;370039830;[8870115613, 3737650697, 4868223488];pedestrian;Quai Augustin Chaho;paving_stones
370039830-8;370039830;[4868223488, 5484528556, 5484528557, 5484528558, 388496625, 3737650706, 3737650707];pedestrian;Quai Augustin Chaho;paving_stones
372339304-1;372339304;[3758958746, 3758959479, 3758959484, 3758959478, 3758959477, 3758959482];living_street;Allée de la Brasserie;
372339304-2;372339304;[3758959482, 8176826466];living_street;Allée de la Brasserie;
372339304-3;372339304;[8176826466, 3758959485];living_street;Allée de la Brasserie;
372462714-1;372462714;[5784888922, 7462534752, 3760192364, 6326842892];residential;Avenue Dubrocq;asphalt
372462714-2;372462714;[6326842892, 6326846561];residential;Avenue Dubrocq;asphalt
372462714-3;372462714;[6326846561, 4865716986];residential;Avenue Dubrocq;asphalt
372462714-4;372462714;[4865716986, 4865716987, 1575406426];residential;Avenue Dubrocq;asphalt
373658527-1;373658527;[3055027632, 3770909467];footway;Avenue de la Légion Tchèque;asphalt
373658527-2;373658527;[3770909467, 3770909468];footway;Avenue de la Légion Tchèque;asphalt
373658527-3;373658527;[3770909468, 5600462369, 5600462370, 3554296017];footway;Avenue de la Légion Tchèque;asphalt
373658554-1;373658554;[3605927463, 7671011642];path;;paved
373658554-2;373658554;[7671011642, 7671011638];path;;paved
373658554-3;373658554;[7671011638, 7671011636];path;;paved
373658554-4;373658554;[7671011636, 7671011623];path;;paved
373658554-5;373658554;[7671011623, 5602458347, 7671011626];path;;paved
373658554-6;373658554;[7671011626, 7671011629];path;;paved
373658554-7;373658554;[7671011629, 7671011622];path;;paved
373658554-8;373658554;[7671011622, 4119145599];path;;paved
373658554-9;373658554;[4119145599, 7593076824];path;;paved
373658554-10;373658554;[7593076824, 7671011609];path;;paved
373658554-11;373658554;[7671011609, 7593076821, 7671011611];path;;paved
373658554-12;373658554;[7671011611, 7671011603];path;;paved
373658554-13;373658554;[7671011603, 7593076820, 7671011606];path;;paved
373658554-14;373658554;[7671011606, 7671011601];path;;paved
373658554-15;373658554;[7671011601, 3770909471, 7593076819, 2623391535];path;;paved
373658562-1;373658562;[3668904710, 5487073228, 5487073227, 3770909473, 3770909474];path;;
373658562-2;373658562;[3770909474, 5487073232];path;;
374540277-1;374540277;[3779363397, 3779363387];service;;
374540277-2;374540277;[3779363387, 3779363399];service;;
376365810-1;376365810;[3798028389, 12607211507];footway;;
376365810-2;376365810;[12607211507, 3798028393, 3798028388, 12607211515];footway;;
376365810-3;376365810;[12607211515, 3798028394];footway;;
388220665-1;388220665;[3053555680, 5639532662];service;;
388220665-2;388220665;[5639532662, 5702659883, 3914390171, 5702659881];service;;
388220665-3;388220665;[5702659881, 7040731308];service;;
388220665-4;388220665;[7040731308, 3914390170];service;;
388220828-1;388220828;[3914391622, 5602310252];service;;
388220828-2;388220828;[5602310252, 3914391621];service;;
388267339-1;388267339;[1879417910, 3914816215, 3914816217, 5810146771];service;;
388267339-2;388267339;[5810146771, 3914816216, 5810277067];service;;
388267339-3;388267339;[5810277067, 3914816212, 3914816213, 3914816218, 3914816214, 5810277054];service;;
388267339-4;388267339;[5810277054, 3914816211, 5810277053];service;;
388269483-1;388269483;[3914828515, 3914828520, 3914828519];footway;;asphalt
388269483-2;388269483;[3914828519, 3914828525, 1840379703];footway;;asphalt
388269484-1;388269484;[6847880148, 3914828516, 3914828529, 3914828528, 6847875652, 3914828524, 6847875651, 3914828515];footway;;asphalt
388269484-2;388269484;[3914828515, 6847875650, 3914828514];footway;;asphalt
388269484-3;388269484;[3914828514, 3914828518, 3914828522, 1797148275];footway;;asphalt
388269484-4;388269484;[1797148275, 1797148273];footway;;asphalt
388269484-5;388269484;[1797148273, 3914828527, 3914828526, 3914828517, 2436291970];footway;;asphalt
388269498-1;388269498;[3914829097, 3914829099, 5488242201];service;;asphalt
388269498-2;388269498;[5488242201, 3914829100, 4515293352, 5498725872];service;;asphalt
388269498-3;388269498;[5498725872, 3914829098, 3914829101, 6847880148];service;;asphalt
388269498-4;388269498;[6847880148, 6847880149, 3914829102];service;;asphalt
388270167-1;388270167;[8300441485, 8300441489];footway;;paving_stones
388270167-2;388270167;[8300441489, 8300441488, 8300441487];footway;;paving_stones
388271275-1;388271275;[3605927463, 7593076823, 7593076822];path;;
388271275-2;388271275;[7593076822, 3554296011];path;;
388271276-1;388271276;[3914846059, 1887243234];footway;;asphalt
388271276-2;388271276;[1887243234, 3914846060];footway;;asphalt
388271276-3;388271276;[3914846060, 1887243240];footway;;asphalt
388271276-4;388271276;[1887243240, 5637083862];footway;;asphalt
388271276-5;388271276;[5637083862, 5637083868];footway;;asphalt
388271276-6;388271276;[5637083868, 10055655194];footway;;asphalt
388271276-7;388271276;[10055655194, 3914846058, 12060765991];footway;;asphalt
388271276-8;388271276;[12060765991, 3914844127];footway;;asphalt
388654224-1;388654224;[4865716986, 7462534742, 7462534743, 7462534744, 7462534745, 5602310252];footway;;
388654224-2;388654224;[5602310252, 5602310251, 5602310250, 7462534747, 3918285668, 7040731307];footway;;
388654224-3;388654224;[7040731307, 3918285670];footway;;
390049898-1;390049898;[717795094, 3932048155, 3932048154, 3932048148];footway;;asphalt
390049898-2;390049898;[3932048148, 3932049459, 3932049458, 3932048149];footway;;asphalt
390049898-3;390049898;[3932048149, 3932048144, 3932048150, 5484526668, 3932048153, 3932048147, 5484526667, 3932049460, 5484528696, 3932049457, 5484528695, 3932048145, 5484528694, 3932048156, 5484528693, 3932048146, 5484528692, 3932048152, 3932048151, 5484526669];footway;;asphalt
398735177-1;398735177;[4014806436, 4014806435];service;;asphalt
398735177-2;398735177;[4014806435, 4014806433];service;;asphalt
398735177-3;398735177;[4014806433, 4014806434];service;;asphalt
398735987-1;398735987;[5484526684, 2288482742];pedestrian;Chemin de Mousserolles;
398735987-2;398735987;[2288482742, 6749418666];pedestrian;Chemin de Mousserolles;
398737493-1;398737493;[4014816154, 388382463];pedestrian;La Plachotte;paving_stones
398737493-2;398737493;[388382463, 388382460];pedestrian;La Plachotte;paving_stones
398737493-3;398737493;[388382460, 388382465];pedestrian;La Plachotte;paving_stones
398737493-4;398737493;[388382465, 4014816148];pedestrian;La Plachotte;paving_stones
398737493-5;398737493;[4014816148, 4014816154];pedestrian;La Plachotte;paving_stones
398738103-1;398738103;[4014831786, 7593120811];residential;;
398738103-2;398738103;[7593120811, 7593120812, 4014835663];residential;;
398738511-1;398738511;[4014827258, 4014827255];service;;asphalt
398738511-2;398738511;[4014827255, 4014827251];service;;asphalt
398738512-1;398738512;[4014827253, 4014827257, 7593287795];service;;asphalt
398738512-2;398738512;[7593287795, 7593287793];service;;asphalt
398738512-3;398738512;[7593287793, 4014827254, 7593196360];service;;asphalt
398738512-4;398738512;[7593196360, 7593196359, 7593196358, 4014827249];service;;asphalt
398738513-1;398738513;[4014827249, 7593196351, 4014827256, 4014827251];service;;asphalt
398738513-2;398738513;[4014827251, 4014827252];service;;asphalt
398740000-1;398740000;[4014853250, 6231013319];footway;;concrete
398740000-2;398740000;[6231013319, 4014853244];footway;;concrete
398740000-3;398740000;[4014853244, 4014853247, 6349200249, 6349200248, 4014853241, 6349200247, 6349200246, 6349200245, 4014853253, 4014853246];footway;;concrete
398740000-4;398740000;[4014853246, 4268135367];footway;;concrete
398740000-5;398740000;[4268135367, 4268135368];footway;;concrete
398740000-6;398740000;[4268135368, 4268135370];footway;;concrete
398740000-7;398740000;[4268135370, 4014853232, 6349200244, 4014853231, 5790038510, 6349200243, 4014853239, 4189662211, 4014853248, 4014853249, 4014853236, 6349200242, 4014853245, 11980405125, 6349200241, 4014853233, 6349200240, 4014853242, 4014853251, 5487073223, 4014853238, 5487073224, 4014853252, 4014853228, 4014853237];footway;;concrete
406463881-1;406463881;[3649039668, 8758462067];footway;;asphalt
406463881-2;406463881;[8758462067, 5464276986];footway;;asphalt
408914680-1;408914680;[840829604, 4108173546, 3798028389];service;;
408914680-2;408914680;[3798028389, 3914823326];service;;
408918201-1;408918201;[3651250502, 7592954121, 10708960741, 7592954106];secondary;Allées Marines;asphalt
408918201-2;408918201;[7592954106, 254053900];secondary;Allées Marines;asphalt
409045431-1;409045431;[388382222, 388382405];residential;Rue Douer;asphalt
409045431-2;409045431;[388382405, 5732084626];residential;Rue Douer;asphalt
409045431-3;409045431;[5732084626, 388382341];residential;Rue Douer;asphalt
409045433-1;409045433;[1828784585, 269247892];pedestrian;Rue de la Monnaie;sett
409045433-2;409045433;[269247892, 10929143691];pedestrian;Rue de la Monnaie;sett
409045435-1;409045435;[255402703, 388382272];pedestrian;Rue Port Neuf;sett
409045435-2;409045435;[388382272, 388314411];pedestrian;Rue Port Neuf;sett
409045435-3;409045435;[388314411, 255402735];pedestrian;Rue Port Neuf;sett
409045436-1;409045436;[255402703, 388382267];pedestrian;Rue Lormand;paving_stones
409045436-2;409045436;[388382267, 388382259];pedestrian;Rue Lormand;paving_stones
409045436-3;409045436;[388382259, 4109357227, 255402680];pedestrian;Rue Lormand;paving_stones
409051985-1;409051985;[1801850120, 6043901032, 6043901028, 388189796];residential;Rue Jules Labat;asphalt
409051985-2;409051985;[388189796, 8241015832, 6043901029, 8227618700, 3585243485, 388382243];residential;Rue Jules Labat;asphalt
409051988-1;409051988;[12685035989, 8118376335, 9887201234];residential;Place de la République;asphalt
409051988-2;409051988;[9887201234, 8118376334];residential;Place de la République;asphalt
410046005-1;410046005;[4119096620, 4119096622, 6291133468];service;;
410046005-2;410046005;[6291133468, 6291133476, 4119096621];service;;
410046005-3;410046005;[4119096621, 6291133475, 6291133473, 6291133474, 4119096623, 6291133472, 6291133471, 4119096625, 7612334227];service;;
410046005-4;410046005;[7612334227, 6291133470, 4119099614, 7612334226, 7612334225, 4119099615, 7612334224, 7612334223, 4119099618, 4119096624];service;;
410047826-1;410047826;[4119113087, 4119111035, 4119111034];footway;;
410047826-2;410047826;[4119111034, 7040731312];footway;;
410047826-3;410047826;[7040731312, 4119111039, 4119111038, 4119111043, 4119111052, 4119111044, 7040731294];footway;;
410047999-1;410047999;[1694774113, 4119113087];service;;concrete
410047999-2;410047999;[4119113087, 5602310254, 8530243654];service;;concrete
410047999-3;410047999;[8530243654, 5602325237];service;;concrete
410047999-4;410047999;[5602325237, 4119113490, 4119113088];service;;concrete
410051471-1;410051471;[706178736, 4119147280, 706198592];tertiary;Avenue Dubrocq;asphalt
410051471-2;410051471;[706198592, 6015172989, 4119147288, 1796016018];tertiary;Avenue Dubrocq;asphalt
410051471-3;410051471;[1796016018, 6015172988, 706198591];tertiary;Avenue Dubrocq;asphalt
410052519-1;410052519;[4119158463, 4119158457, 4119158461, 4119158462, 4119158458, 4119158459, 4119158460, 4119154444, 6223235981];service;;
410052519-2;410052519;[6223235981, 4119157889, 4119161047];service;;
410052519-3;410052519;[4119161047, 4119154438];service;;
410052519-4;410052519;[4119154438, 4119154437, 4119154445, 4119154434, 4119154432, 4119154447, 4119154450, 4119154449, 4119154446, 4119154443, 4119154436, 4119154442, 4119154439, 4119154440, 4119154441, 4119154433, 4119154445];service;;
410052520-1;410052520;[4119154431, 4119154435, 4119154428, 4119154448, 4119154429];service;;
410052520-2;410052520;[4119154429, 4119154427, 1831031319];service;;
410052521-1;410052521;[8432379409, 4119154430, 4119154426, 4119157314];service;;
410052521-2;410052521;[4119157314, 4119154429];service;;
410052530-1;410052530;[4119157314, 4119157311, 8432379398];service;;
410052530-2;410052530;[8432379398, 4119157315, 4119157312];service;;
410052530-3;410052530;[4119157312, 4119157313, 4119161034, 4119161057, 4119161039, 4119161033, 4119161035];service;;
410052530-4;410052530;[4119161035, 4119161044, 4119161027, 4119161025, 4119161047];service;;
410052564-1;410052564;[4119157312, 4119156782, 4119156781, 4119156777, 4119156779, 4119156780];service;;
410052564-2;410052564;[4119156780, 4119156778];service;;
410052934-1;410052934;[4119161058, 8432379408];service;;
410052934-2;410052934;[8432379408, 4119161038, 4119161059];service;;
410052934-3;410052934;[4119161059, 4119161028];service;;
410915756-1;410915756;[2288482707, 8669023252];path;;asphalt
410915756-2;410915756;[8669023252, 2288482706, 2288482705, 2288482708, 2288482710, 2288482712, 7191486213];path;;asphalt
410915756-3;410915756;[7191486213, 8669094740, 2288482714, 2288482716, 2288482718];path;;asphalt
410915756-4;410915756;[2288482718, 8669094738, 2288482720, 2288482721, 4285831140, 11758865949, 11758865950];path;;asphalt
411055692-1;411055692;[254934857, 6924421100];residential;Rue Denis Etcheverry;asphalt
411055692-2;411055692;[6924421100, 6490858880, 5464276912, 5464276913, 255322529];residential;Rue Denis Etcheverry;asphalt
411055695-1;411055695;[476283492, 8758462055];pedestrian;Rue des Lavandières;asphalt
411055695-2;411055695;[8758462055, 12095479399];pedestrian;Rue des Lavandières;asphalt
411055698-1;411055698;[1830766581, 940948208];residential;Rue du Foirail;asphalt
411055698-2;411055698;[940948208, 4127935693];residential;Rue du Foirail;asphalt
411091652-1;411091652;[577898303, 8065060272];residential;Rue Jules Balasque;asphalt
411091652-2;411091652;[8065060272, 577898294];residential;Rue Jules Balasque;asphalt
411091652-3;411091652;[577898294, 3585262596, 577898280];residential;Rue Jules Balasque;asphalt
411091652-4;411091652;[577898280, 6765905004, 8527818681, 5641915886];residential;Rue Jules Balasque;asphalt
411091652-5;411091652;[5641915886, 570056299];residential;Rue Jules Balasque;asphalt
417038649-1;417038649;[840829607, 1797158297];tertiary;Avenue Chanoine Jean Lamarque;asphalt
417038649-2;417038649;[1797158297, 1797158295, 5484526636, 1797158294, 5484526637, 1797158292, 3798028394];tertiary;Avenue Chanoine Jean Lamarque;asphalt
417038649-3;417038649;[3798028394, 10736102778, 1797158291];tertiary;Avenue Chanoine Jean Lamarque;asphalt
417038649-4;417038649;[1797158291, 848724992];tertiary;Avenue Chanoine Jean Lamarque;asphalt
417038658-1;417038658;[4176736392, 4176736394, 4176736402];service;;
417038658-2;417038658;[4176736402, 4176736406, 4176736409, 4176736390, 4176736399, 4313356661, 4176736407, 4176736389, 4176736391, 4176736397];service;;
417038658-3;417038658;[4176736397, 4176682186, 4176736405];service;;
417038658-4;417038658;[4176736405, 4176682187, 4176736400];service;;
421754705-1;421754705;[4215019259, 6212829692, 12323988213];residential;Allée de Caradoc;asphalt
421754705-2;421754705;[12323988213, 4215019252];residential;Allée de Caradoc;asphalt
421754706-1;421754706;[4215019257, 6765906904, 4215019258, 6765906905, 4215019255];residential;Allée de la Glacière;asphalt
421754706-2;421754706;[4215019255, 6765906906];residential;Allée de la Glacière;asphalt
421754706-3;421754706;[6765906906, 4215019256, 4215019251];residential;Allée de la Glacière;asphalt
421754707-1;421754707;[4215019260, 6212829700, 6212829699, 4215019257];residential;Rue des Chênes;asphalt
421754707-2;421754707;[4215019257, 4215019254, 6212829698, 4215019253];residential;Rue des Chênes;asphalt
421754707-3;421754707;[4215019253, 7556463988];residential;Rue des Chênes;asphalt
421754707-4;421754707;[7556463988, 6167949113, 570056326];residential;Rue des Chênes;asphalt
423654022-1;423654022;[4232098490, 4232098491];service;;
423654022-2;423654022;[4232098491, 4232098502];service;;
423654022-3;423654022;[4232098502, 4232098492];service;;
427614805-1;427614805;[2436291997, 4868369123, 4868369124, 4868369125, 4868369126, 4868369127, 4868369128, 4268135366, 4268135359, 4268135361];footway;;asphalt
427614805-2;427614805;[4268135361, 4268135362, 4268135363];footway;;asphalt
427614805-3;427614805;[4268135363, 4268135364, 4268135369, 4268135365, 7606578904, 7606578903, 7606578905];footway;;asphalt
427614807-1;427614807;[6349200258, 1797141977];footway;;asphalt
427614807-2;427614807;[1797141977, 6349200261];footway;;asphalt
427614810-1;427614810;[6349200263, 1797141978];footway;;asphalt
427614810-2;427614810;[1797141978, 6349200264];footway;;asphalt
427614812-1;427614812;[7606578905, 1797141979];footway;;asphalt
427614812-2;427614812;[1797141979, 4268135370];footway;;asphalt
427615526-1;427615526;[4268147251, 4268147252, 4268147253, 4268147254];pedestrian;Place Bernard de Lacarre;
427615526-2;427615526;[4268147254, 4268147255, 4268147256, 863045249, 4268147257, 4268147258, 4268147259, 4268147251];pedestrian;Place Bernard de Lacarre;
427616654-1;427616654;[3563710436, 7593196348, 7593196346, 3563710443];service;;
427616654-2;427616654;[3563710443, 4014836497];service;;
427616654-3;427616654;[4014836497, 4014836496];service;;
427616654-4;427616654;[4014836496, 3563710444, 4014836498];service;;
